date,customer_request,agent_reply,topic,topic_probability,theme
2023-09-09,"Können Sie mir sagen, wie ich die Software Version herausfinde? (CNCF-500)","Guten Tag, vielen Dank für Ihre Anfrage. Um die Softwareversion der CNCF-500 herauszufinden, starten Sie die Software und klicken Sie im Menü auf 'Hilfe' -> 'Über'. Dort wird die installierte Version angezeigt.",1,0.796228085215051,Software & IT
2023-10-11,Ich brauche ein Angebot für Ersatzteil 1234-SNU-200-SEN und Infos zur Wartung.,"Guten Tag, vielen Dank für Ihre Anfrage. Gerne erstellen wir Ihnen ein Angebot für das Ersatzteil (1234-SNU-200-SEN) und senden Ihnen Informationen zur Wartung der SNU-200 zu. Bitte geben Sie uns einen Moment.",2,0.17016045943980707,Lieferung & Bestellung
2023-11-03,SC-100 – Hydraulikpumpe macht Probleme! Kann ich das selbst reparieren?,"Guten Tag, vielen Dank für Ihre Nachricht. Reparaturen an der Hydraulikpumpe der SCS-100 sollten nur von qualifiziertem Fachpersonal durchgeführt werden. Bitte kontaktieren Sie unseren technischen Support, um einen Servicetermin zu vereinbaren.",4,0.16642048398943202,Ersatzteile & Technik
2023-12-19,"Software abstürze... Immer wenn ich versuche, die Lizenz zu aktivieren, geht alles aus.","Guten Tag, vielen Dank für Ihre Nachricht. Bitte stellen Sie sicher, dass Ihr Betriebssystem und Ihre Grafiktreiber auf dem neuesten Stand sind. Versuchen Sie, die Software als Administrator auszuführen. Wenn das Problem weiterhin besteht, kontaktieren Sie bitte unseren technischen Support mit Angabe Ihrer Lizenznummer.",1,1.0,Software & IT
2023-12-28,Lieferstatus DM-500 Bestellung vom 15.12.2023?,"Guten Tag, vielen Dank für Ihre Anfrage. Ihre Bestellung (15.12.2023) der DM-500 befindet sich im Versand und wird voraussichtlich am 02.01.2024 bei Ihnen eintreffen. Die Sendungsnummer lautet XYZ123456.",-1,0.0,Lieferung & Bestellung
2023-01-15,"Hallo, ich habe am 10.01.2023 eine Bestellung aufgegeben (Bestellnummer 20230110-01), aber noch keine Versandbestätigung erhalten. Könnten Sie bitte nachschauen?","Guten Tag, vielen Dank für Ihre Anfrage. Wir prüfen gerne den Status Ihrer Bestellung 20230110-01. Bitte geben Sie uns einen Moment. Sie erhalten in Kürze eine Rückmeldung per E-Mail. Falls Sie die E-Mail nicht erhalten, antworten Sie bitte auf diese Nachricht.",10,0.1607081021257167,Lieferung & Bestellung
2023-01-22,DM-500 zeigt 'Übertemperatur Spindel' an. Was tun?,"Guten Tag, die Warnmeldung 'Übertemperatur Spindel' deutet auf eine mögliche Überlastung oder Kühlproblematik hin. Bitte prüfen Sie zunächst, ob die Spindel angemessen gekühlt wird und die Belastungsgrenzen nicht überschritten werden.  Detaillierte Informationen finden Sie im Handbuch im Downloadbereich unserer Webseite.",5,1.0,Sonstiges
2023-02-05,Ich benötige ein Ersatzteil für meine SCS-100. Es ist das Zahnrad für den Vorschub. Wie kann ich ein Angebot anfordern?,"Guten Tag, für ein Angebot für das Zahnrad für den Vorschub der SCS-100 benötigen wir die genaue Artikelnummer des Ersatzteils. Diese finden Sie in der Explosionszeichnung im Handbuch oder auf unserer Webseite im Ersatzteilkatalog. Alternativ können Sie uns auch ein Foto des defekten Teils zukommen lassen.",2,0.11966190052917705,Lieferung & Bestellung
2023-02-18,Software stürzt ständig ab beim DXF Import. FSL-300. Version 3.2,"Guten Tag, wir haben bereits von einigen Kunden ähnliche Probleme beim DXF-Import mit Version 3.2 der Software für die FSL-300 gemeldet bekommen. Wir arbeiten an einem Update. Bitte prüfen Sie, ob ein Workaround durch Reduzierung der DXF-Komplexität möglich ist. Alternativ können Sie auf eine ältere Softwareversion zurückgreifen.",7,1.0,Software & IT
2023-03-01,Wann ist die nächste Wartung für die SNU-200 fällig?,"Guten Tag, die Wartungsintervalle für die SNU-200 sind abhängig vom Einsatzgrad. In der Regel empfehlen wir eine Wartung alle 6 Monate oder 500 Betriebsstunden, je nachdem, welcher Wert zuerst erreicht wird. Detaillierte Informationen finden Sie in Ihrem Wartungsplan.",9,1.0,Wartung & Service
2023-03-10,Lieferung verzögert sich. Bestellnummer 20230301-02.  Wo ist meine Maschine?,"Guten Tag, wir entschuldigen uns für die Verzögerung Ihrer Lieferung (Bestellnummer 20230301-02). Wir prüfen den aktuellen Status und informieren Sie schnellstmöglich. Bitte haben Sie etwas Geduld.",6,1.0,Lieferung & Bestellung
2023-04-08,DM-500 hat einen Defekt. Innerhalb der Garantiezeit. Was muss ich tun?,"Guten Tag, für eine Bearbeitung Ihrer Garantieanfrage benötigen wir die Seriennummer der DM-500 sowie eine genaue Beschreibung des Defekts. Bitte senden Sie uns diese Informationen zusammen mit einem Foto oder Video des Defekts zu.",14,1.0,Garantie & Reklamation
2023-04-22,Brauche dringend Ersatzteile für HP-150. Artikelnummern 456789 und 123456. Wie lange dauert die Lieferung?,"Guten Tag, wir prüfen die Lieferzeit der Artikelnummern 456789 und 123456 für die HP-150. Die voraussichtliche Lieferzeit beträgt in der Regel 3-5 Werktage nach Auftragseingang. Wir informieren Sie, sobald die Bestellung versandt wurde.",2,1.0,Lieferung & Bestellung
2023-05-12,Die CNCF-500 zeigt einen Fehler beim Drucksensor an.,"Guten Tag, ein Fehler beim Drucksensor der CNCF-500 kann verschiedene Ursachen haben. Bitte überprüfen Sie die Anschlüsse und Schläuche des Sensors. Detaillierte Anleitungen zur Fehlersuche finden Sie im Handbuch.",8,0.20325266333289296,Ersatzteile & Technik
2023-05-28,Ich habe Probleme mit der Softwarelizenz. Sie wird nicht erkannt.,"Guten Tag, um Ihr Lizenzproblem zu lösen, benötigen wir Ihre Lizenznummer und die genaue Softwareversion, die Sie verwenden. Bitte senden Sie uns diese Informationen zu.",1,0.7353834462993875,Software & IT
2023-06-03,Wartungsplan SNU-200 - welche Spezialwerkzeuge brauche ich?,"Guten Tag, für die Wartung der SNU-200 benötigen Sie je nach Wartungsschritt spezifische Spezialwerkzeuge. Eine vollständige Liste der benötigten Werkzeuge finden Sie im Wartungsplan im Downloadbereich unserer Webseite.",12,1.0,Wartung & Service
2023-06-17,Bestellung 20230610-01 noch nicht angekommen. Und Rechnung fehlt auch.,"Guten Tag, wir prüfen sowohl den Status Ihrer Bestellung 20230610-01 als auch die Rechnungsstellung. Wir informieren Sie umgehend über den aktuellen Stand beider Anliegen.",11,1.0,Lieferung & Bestellung
2023-07-01,"SCS-100 Spindel überhitzt, obwohl Kühlung läuft.","Guten Tag, wenn die Spindel der SCS-100 trotz laufender Kühlung überhitzt, prüfen Sie bitte die Kühlmittelförderung und eventuelle Verstopfungen im Kühlsystem.  Konsultieren Sie das Handbuch für detaillierte Anweisungen.",5,1.0,Sonstiges
2023-07-15,Benötige Ersatzteil für FSL-300 - Motorlager.,"Guten Tag, für das Motorlager der FSL-300 benötigen wir die genaue Artikelnummer.  Bitte prüfen Sie den Explosionszeichnung im Handbuch oder kontaktieren Sie uns mit der Seriennummer der Maschine.",2,0.09937657917678548,Lieferung & Bestellung
2023-08-05,Software stürzt ab - HP-150. Neuinstallation hat nichts gebracht.,"Guten Tag, da eine Neuinstallation keine Verbesserung gebracht hat, benötigen wir weitere Informationen zur Fehlerursache. Bitte nennen Sie uns die genaue Softwareversion und beschreiben Sie die Situation, die zum Absturz führt.",1,1.0,Software & IT
2023-08-22,Inbetriebnahme DM-500 - wer kann helfen?,"Guten Tag, für die Inbetriebnahme der DM-500 bieten wir Schulungen und Vor-Ort-Service an. Bitte kontaktieren Sie unseren Vertrieb, um einen Termin zu vereinbaren.",0,0.37457028662927183,Schulung & Inbetriebnahme
2023-09-10,Garantieanspruch für SCS-100 - Hydraulik defekt.,"Guten Tag, für die Bearbeitung Ihres Garantieanspruchs für die SCS-100 (Hydraulikdefekt) benötigen wir die Seriennummer der Maschine sowie eine detaillierte Fehlerbeschreibung.",4,0.20892775232784638,Ersatzteile & Technik
2023-09-25,Lieferstatus Bestellung 20230918-01??,"Guten Tag, wir prüfen umgehend den Lieferstatus Ihrer Bestellung 20230918-01 und informieren Sie schnellstmöglich.",-1,0.0,Lieferung & Bestellung
2023-10-02,CNCF-500 zeigt 'Sensorfehler' - welche genau?,"Guten Tag, bei einem Sensorfehler der CNCF-500 ist die genaue Fehlermeldung wichtig.  Bitte notieren Sie sich den genauen Wortlaut der Fehlermeldung und teilen Sie uns diesen mit.",8,1.0,Ersatzteile & Technik
2023-10-18,Training für SNU-200 - Kosten?,"Guten Tag, die Kosten für ein Training für die SNU-200 sind abhängig vom Umfang und der Anzahl der Teilnehmer. Bitte kontaktieren Sie unseren Vertrieb für ein individuelles Angebot.",0,1.0,Schulung & Inbetriebnahme
2023-01-15,"Hallo, ich habe am 05.01.2023 eine DM-500 bestellt. Bisher keine Versandbestätigung erhalten. Bestellnummer ist 20230105-01.","Guten Tag, vielen Dank für Ihre Anfrage. Wir prüfen umgehend den Status Ihrer Bestellung 20230105-01. Bitte haben Sie etwas Geduld, wir informieren Sie innerhalb von 24 Stunden über den aktuellen Stand. Sollte es Verzögerungen geben, werden wir Sie proaktiv informieren.",10,1.0,Lieferung & Bestellung
2023-01-22,"Ich benötige ein Ersatzteil für meine FSL-300, und zwar den Hydraulikzylinder. Können Sie mir ein Angebot machen?","Guten Tag, für ein Angebot zum Hydraulikzylinder für Ihre FSL-300 benötigen wir die genaue Artikelnummer des Teils. Diese finden Sie im Ersatzteilkatalog oder im Handbuch Ihrer Maschine.  Bitte teilen Sie uns diese mit, damit wir Ihnen schnellstmöglich ein Angebot zukommen lassen können.",4,1.0,Ersatzteile & Technik
2023-02-08,Die CNCF-500 zeigt eine Übertemperaturwarnung. Was bedeutet das?,"Guten Tag, eine Übertemperaturwarnung bei der CNCF-500 deutet auf eine mögliche Überlastung oder ein Problem mit dem Kühlsystem hin. Überprüfen Sie bitte zuerst, ob die Kühlschläuche korrekt angeschlossen und nicht verstopft sind. Im Handbuch finden Sie weitere Informationen zur Fehlerbehebung.",5,0.4119017441824146,Sonstiges
2023-02-18,"Die Software stürzt ständig ab, wenn ich eine DXF-Datei importiere. Version 2.5.","Guten Tag, wir sind uns des Problems mit dem DXF-Import in Version 2.5 bewusst. Bitte versuchen Sie, die Datei zunächst in einem anderen Format (z.B. STEP) zu importieren.  Sollte das Problem weiterhin bestehen, prüfen Sie, ob die DXF-Datei korrekt gespeichert wurde und keine ungültigen Zeichen enthält.  Ein Update auf die neueste Version 2.6 behebt das Problem in vielen Fällen.",7,1.0,Software & IT
2023-03-01,Wann ist die nächste Wartung für die SNU-200 fällig?,"Guten Tag, das Wartungsintervall für die SNU-200 beträgt 6 Monate oder 500 Betriebsstunden, je nachdem, welcher Zeitpunkt zuerst erreicht wird. Bitte überprüfen Sie das Wartungsprotokoll Ihrer Maschine, um das genaue Datum der letzten Wartung zu ermitteln.  Informationen zum Wartungsplan finden Sie im Handbuch.",9,1.0,Wartung & Service
2023-03-15,"Meine SCS-100 ist defekt, innerhalb der Garantiezeit. Was muss ich tun?","Guten Tag, bitte kontaktieren Sie unser Reklamationsdepartment unter Angabe der Seriennummer und des Kaufdatums. Wir werden den Defekt prüfen und Ihnen die weiteren Schritte zur Reparatur oder zum Austausch mitteilen. Bitte halten Sie eine Kopie des Kaufbelegs bereit.",14,1.0,Garantie & Reklamation
2023-04-05,Bietet ENDI Schulungen für die HP-150 an?,"Guten Tag, ja, wir bieten regelmäßige Schulungen für die HP-150 an.  Informationen zu den aktuellen Terminen und Inhalten finden Sie auf unserer Website im Bereich Schulungen oder Sie können uns direkt kontaktieren, um ein individuelles Angebot zu erhalten.",0,1.0,Schulung & Inbetriebnahme
2023-04-22,Wo ist meine Bestellung? Bestellnummer 20230410-03. Ich warte schon lange!,"Guten Tag, wir prüfen sofort den Status Ihrer Bestellung 20230410-03. Bitte geben Sie uns etwas Zeit. Wir melden uns schnellstmöglich mit einer Rückmeldung bei Ihnen.",6,1.0,Lieferung & Bestellung
2023-05-10,Ich brauche dringend Ersatzteile für die DM-500.,"Guten Tag, um Ihnen die passenden Ersatzteile für die DM-500 anbieten zu können, benötigen wir die genaue Artikelnummer oder eine detaillierte Beschreibung des benötigten Teils. Sie finden die Artikelnummern im Ersatzteilkatalog.",2,0.10661839897332767,Lieferung & Bestellung
2023-05-25,Fehlermeldung: Spindel überlastet. Was tun?,"Guten Tag, eine Spindelüberlastung kann verschiedene Ursachen haben. Bitte überprüfen Sie, ob das Werkstück korrekt eingespannt ist und ob die Schnittparameter (Vorschub, Drehzahl) den Empfehlungen im Handbuch entsprechen.  Vermeiden Sie eine zu hohe Belastung der Spindel.",5,0.3781074308848741,Sonstiges
2023-06-12,Software funktioniert nicht mehr nach dem Update!,"Guten Tag, nach einem Update kann es gelegentlich zu Kompatibilitätsproblemen kommen.  Bitte versuchen Sie, die Software neu zu installieren.  Sichern Sie vorher unbedingt Ihre Daten.  Sollte das Problem weiterhin bestehen, kontaktieren Sie unseren technischen Support.",1,1.0,Software & IT
2023-06-28,Wie oft muss ich die SCS-100 warten?,"Guten Tag, die SCS-100 sollte gemäß Wartungsplan alle 12 Monate oder nach 1000 Betriebsstunden gewartet werden.  Alle Details zum Wartungsplan finden Sie im Handbuch der Maschine.",13,1.0,Wartung & Service
2023-07-03,Garantie für CNCF-500 abgelaufen?,"Guten Tag, die Standardgarantie für die CNCF-500 beträgt 24 Monate ab Kaufdatum. Bitte teilen Sie uns die Seriennummer und das Kaufdatum mit, damit wir prüfen können, ob Ihre Maschine noch unter Garantie steht.",3,0.12578685767691547,Garantie & Reklamation
2023-07-18,Ich brauche eine Schulung für die Bedienung der FSL-300.,"Guten Tag, wir bieten verschiedene Schulungen für die FSL-300 an, von Grundlagen bis zu fortgeschrittenen Themen.  Die aktuellen Termine und Inhalte finden Sie auf unserer Website im Bereich Schulungen.",0,1.0,Schulung & Inbetriebnahme
2023-08-01,Keine Versandbestätigung für Bestellung vom 29.07.2023.,"Guten Tag, wir prüfen umgehend den Status Ihrer Bestellung vom 29.07.2023. Bitte geben Sie uns Ihre Bestellnummer an, damit wir die Anfrage schneller bearbeiten können.",11,1.0,Lieferung & Bestellung
2023-08-15,"Ersatzteil benötigt: Sensor für SNU-200, Artikelnummer unbekannt.","Guten Tag, um Ihnen das passende Ersatzteil für den Sensor der SNU-200 zu liefern, benötigen wir die genaue Bezeichnung oder eine detaillierte Beschreibung des Sensors.  Ein Foto des Sensors kann ebenfalls hilfreich sein.",8,1.0,Ersatzteile & Technik
2023-09-05,Druckabfall bei der Hydraulik – Maschine HP-150.,"Guten Tag, ein Druckabfall bei der Hydraulik kann verschiedene Ursachen haben. Bitte überprüfen Sie zuerst den Ölstand und die Dichtigkeit der Hydraulikleitungen. Im Handbuch finden Sie weitere Hinweise zur Fehlerbehebung.",4,0.45966360763738534,Ersatzteile & Technik
2023-09-20,Software update fehlgeschlagen. Was jetzt?,"Guten Tag, wenn ein Software-Update fehlgeschlagen ist, versuchen Sie bitte, die Software neu zu starten. Sollte das Problem weiterhin bestehen, laden Sie die neueste Version der Software von unserer Website herunter und installieren Sie diese erneut.",1,1.0,Software & IT
2023-10-10,Wartungsintervalle für DM-500 – wo finde ich die Infos?,"Guten Tag, die Wartungsintervalle für die DM-500 finden Sie im Handbuch der Maschine im Abschnitt Wartung. Dort ist ein detaillierter Wartungsplan aufgeführt.",-1,0.0,Lieferung & Bestellung
2023-11-02,Maschine defekt (innerhalb der Garantiezeit) + Rechnung angehängt.,"Guten Tag, vielen Dank für Ihre Nachricht und die Rechnung. Wir prüfen den Defekt umgehend und melden uns mit den nächsten Schritten zur Reparatur oder zum Austausch. Bitte geben Sie uns auch die Seriennummer der Maschine an.",3,0.30230434701899356,Garantie & Reklamation
2023-01-15,"Hallo, ich habe am 10.12.2023 eine DM-500 bestellt, aber noch keine Versandbestätigung erhalten. Bestellnummer ist 20231210-01.","Sehr geehrte/r Kunde/in,

vielen Dank für Ihre Anfrage. Wir prüfen gerne den Status Ihrer Bestellung. Bitte geben Sie uns einen Moment. Laut unserem System ist die Bestellung noch in Bearbeitung.  Wir gehen davon aus, dass sie innerhalb der nächsten 3 Werktage versendet wird. Sie erhalten dann automatisch eine Versandbestätigung per E-Mail. Sollte dies nicht der Fall sein, melden Sie sich bitte erneut.",10,1.0,Lieferung & Bestellung
2023-01-22,Wann kommt meine Bestellung? Artikelnummer 4711-DM-500. Ich brauche das dringend!,"Sehr geehrte/r Kunde/in,

vielen Dank für Ihre Anfrage. Um den Status Ihrer Bestellung zu prüfen, benötige ich bitte Ihre Bestellnummer. Sobald ich diese habe, kann ich Ihnen genaue Informationen zur Lieferung geben.",6,1.0,Lieferung & Bestellung
2023-02-05,Ich benötige ein Ersatzteil für meine FSL-300. Die Spindel ist defekt. Was kostet das und wie lange dauert die Lieferung?,"Sehr geehrte/r Kunde/in,

vielen Dank für Ihre Anfrage.  Für die FSL-300 bieten wir verschiedene Spindeln an. Um Ihnen ein Angebot erstellen zu können, benötige ich bitte die genaue Artikelnummer des benötigten Ersatzteils (oder eine detaillierte Beschreibung) sowie die Seriennummer Ihrer Maschine. Die Lieferzeit für Ersatzteile beträgt in der Regel 5-7 Werktage.",2,0.543320888712154,Lieferung & Bestellung
2023-02-18,"Guten Tag, ich suche ein Ersatzteil für die Hydraulik meines SNU-200. Können Sie mir da weiterhelfen?","Sehr geehrte/r Kunde/in,

vielen Dank für Ihre Anfrage. Gerne unterstützen wir Sie bei der Beschaffung eines Ersatzteils für die Hydraulik Ihrer SNU-200. Bitte teilen Sie uns die genaue Bezeichnung des benötigten Teils oder die Artikelnummer mit.  Eine Übersicht der Ersatzteile finden Sie im Handbuch im Downloadbereich auf unserer Website.",4,1.0,Ersatzteile & Technik
